user,created_at,location,coordinates,tweet_text
PaattyK,2016-06-02 0:03,"Campinas, SP",,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
coreburnflat,2016-06-02 0:03,,,First baby born with Zika-linked microcephaly in New York tri-state area - Fox News https://t.co/tZu0byNfvy #health
,,,,
miguelaim30,2016-06-02 0:03,carakist\xc3\xa1n ,,"RT @AlPrimerToque: \xf0\x9f\x94\x8a Pau Gasol: ""Se debe hablar del Zika, es algo que puede afectar el resto de tu vida"" https://t.co/2QHNqPumz0"
,,,,
positivo_br,2016-06-02 0:03,Brasil,,"Liga do Planeta: Zika n\xc3\xa3o afetar\xc3\xa1 Jogos Ol\xc3\xadmpicos, diz presidente d... https://t.co/9IO4UmlA6M"
,,,,
sflabatista,2016-06-02 0:02,"Engenheiro Pedreira, RJ",,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
pmxico,2016-06-02 0:02,Ciudad de M\xc3\xa9xico,,"En Florida, advierten de crisis si no se lucha contra el zika https://t.co/08i1oJkkRx https://t.co/HCtp03fs7C"
,,,,
ABC_NewsRadio,2016-06-02 0:02,Australia,,Listen in 30 seconds: WHO issues new guidelines on #Zika for #RioOlympics https://t.co/nd79AjQWTe Full interview https://t.co/VDIVUed1Rc
,,,,
Carvalhation,2016-06-02 0:02,12,,"@Carvalhation melhores xingamentos p\xc3\xb3s tentativa de ir embora,matar aulas etc... Serio hauaahauahauajau zika"
,,,,
MizCole2U,2016-06-02 0:02,www.PatientSafetyASAP.org,,RT @AskDrNandi: Tigers closer KRod has important advice for you regarding the Zika virus. Tune-in to ABC @wxyzdetroit for latest https://t.\xe2\x80\xa6
,,,,
mauraasbrigg,2016-06-02 0:02,Abu Dhabi,,Zika Q&amp;A: Congress struggles to reach deal on funding fight against virus https://t.co/d8hPk46p69
,,,,
mauraasbrigg,2016-06-02 0:02,Abu Dhabi,,The latest on Zika and the Olympics https://t.co/kSraUeFjVY
,,,,
hniman,2016-06-02 0:02,"Pittsburgh, PA USA",,Ontario #Zika Cases Increase To 65 #microcephaly https://t.co/BgbMEMLQYr
,,,,
CCzarss,2016-06-02 0:02,,,Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/GoHedOH3VJ
,,,,
lubeIe,2016-06-02 0:02,,,Zika vai dominar o mundo!
,,,,
Ponymmgv,2016-06-02 0:02,"Caracas, Venezuela",,Con Zika JAJAJJAJAJAJAJ
,,,,
CorvairSummer,2016-06-02 0:02,Gulf Coast Florida,,RT @SenateDems: The start of mosquito season is here; Republicans are not. 100 days since Obama requested funding to fight Zika. https://t.\xe2\x80\xa6
,,,,
BirdmanMex,2016-06-02 0:02,LEJOS,,Nace en EU una ni\xc3\xb1a con microcefalia; la madre contrajo zika https://t.co/1X9cdUGAb6 https://t.co/7TYL6YiiiY
,,,,
jordan_seibert,2016-06-02 0:02,ATX,,RT @Things4WhitePpl: Being scared of Zika
,,,,
cient_politico,2016-06-02 0:02,S\xc3\xa3o Paulo /SP ,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
ArtisGroup,2016-06-02 0:02,Australia,,RT @GlobalHealthGov: The first #Zika virus-associated &amp; identified death in #PuertoRico highlights the possibility of severe cases \nhttps:/\xe2\x80\xa6
,,,,
kellinormandy,2016-06-02 0:02,,,RT @seXyg1rla: McIlroy's Olympic fears over Zika ease https://t.co/m8LrysBeDK #InstantFollow #AutoFollowBack #IFollowBack #InstantFollowBack
,,,,
_rafiicha,2016-06-02 0:02,"Jacare\xc3\xad, Brasil",,RT @jacareai: Sexta \xc3\xa9 dia de encontrar os zika v\xc3\xadrus na porta do shopping
,,,,
csarahmotat,2016-06-02 0:02,santo domingo ,,RT @ResumendeSalud: En lo que va de este a\xc3\xb1o se han registrado dos mil 987 casos sospechosos de Zika.  https://t.co/BBd8nICR0A https://t.co\xe2\x80\xa6
,,,,
RahWalker_,2016-06-02 0:02,by @Warlock_sama 's side,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
emcarr42,2016-06-02 0:02,Hogwarts,,Almost had a genuine anxiety attack today because I convinced myself I had the zika virus so that's how today went
,,,,
icaseysteinman,2016-06-02 0:02,Anytime Anywhere,,RT @CrucesSunNews: State: Zika virus confirmed in Bernalillo County woman https://t.co/SLsDdnDevC
,,,,
oscarlafontaine,2016-06-02 0:02,,,@aestrella1213 pero y qu\xc3\xa9 te hace pensar que es zika? -.- qu\xc3\xa9 s\xc3\xadntoma?
,,,,
Milgrau_Cartola,2016-06-02 0:01,,,ZIKA!\n\nCART\xc3\x83O AMARELO: ANDRIGO!\n\nQUEM TEM? \n\n#vidadecartoleiro
,,,,
globovision,2016-06-02 0:01,Venezuela,,Ascienden a 56 los casos de zika desde octubre https://t.co/9InaZTCdIV https://t.co/9Mozg8mHZO
,,,,
hiroseandre,2016-06-02 0:01,Santa Catarina,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
PauloramosPr33,2016-06-02 0:01,nova campina sp,,"@Honorato_Tha essa sele\xc3\xa7\xc3\xa3o t\xc3\xa1 uma Zika, todo mundo se machucando."
,,,,
JPGOliveira,2016-06-02 0:01,Brasil,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
marcel1982,2016-06-02 0:01,Brasil,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
JoyceLayman,2016-06-02 0:01,#KansasCity ,,The latest The Joyce Layman Daily! https://t.co/YH9VMQzZcr #zika #savedbythebell
,,,,
MarkC1120,2016-06-02 0:01,Jamaica,,RT @christufton: Zika press conference tomorrow at 10:30am. Updates on the virus will be given @televisionjam @JamaicaObserver @JamaicaGlea\xe2\x80\xa6
,,,,
ZNENDrii,2016-06-02 0:01,"Mars,Venus",,"Mosquitos R the culprits.No it's sex related.Oh no,Latin American.Yet -say No to Abortion,&amp;Yes to Rio Olympics,si? \nhttps://t.co/EZsnNgepTn"
,,,,
Majosv2912,2016-06-02 0:01,,,RT @MinSaludCol: Cuid\xc3\xa9monos del Zika. Tenga en cuenta estas recomendaciones para el control de criaderos #ControlAlZika #Infograf\xc3\xada https:/\xe2\x80\xa6
,,,,
gailcara_gail,2016-06-02 0:01,,,RT @thehill: Florida governor urges White House to help fight Zika https://t.co/hJuvsr0r0W https://t.co/DIUE987IZg
,,,,
Dannybecerra81,2016-06-02 0:01,,,"RT @Salud_CZ7: En las 12 U.O de #Chinchipe y #Palanda m\xc3\xa9dicos explican a la poblaci\xc3\xb3n c\xc3\xb3mo prevenir el Zika, Dengue y Chikungunya. https://\xe2\x80\xa6"
,,,,
el_carabobeno,2016-06-02 0:01,"Valencia, Venezuela",,Francisco Rodr\xc3\xadguez dice que tuvo zika en Venezuela https://t.co/bjLWW4LmmB
,,,,
marsha_rose,2016-06-02 0:01,Jamaica,,Common plant could help fight Zika virus https://t.co/yLNuiyibY4
,,,,
__bruuuno__,2016-06-02 0:01,,,Olha essa camisa do santos muito zika \xf0\x9f\x98\x8d
,,,,
mariana_141,2016-06-02 0:01,17:20,,Vams cantar pq fica mais zika do que escrever
,,,,
UpThaHo,2016-06-02 0:01,"Las Cruces , NM ",,RT @CrucesSunNews: State: Zika virus confirmed in Bernalillo County woman https://t.co/SLsDdnDevC
,,,,
stridetravel,2016-06-02 0:01,"San Francisco, CA",,Worried about #ZikaVirus? Here are the facts + where to safely travel https://t.co/mf53azW7V2 https://t.co/kT5HSzvSWm
,,,,
detrpistonsfan,2016-06-02 0:01,,,Zika virus may Chicago Bulls player keep away from Rio Olympics... https://t.co/s7AbyRK0ES https://t.co/UfJuZnRjD2
,,,,
Mimi_Madrigal,2016-06-02 0:01,NYC,,Sign the petition: Tell @SpeakerRyan to stop playing politics with #Zika https://t.co/4H1C9MzZjU via @CREDOMobile #p2
,,,,
EverydayGene,2016-06-02 0:01,"Wesley Chapel, FL",,RT @fineout: Meanwhile on Zika front - while @FLGovScott is sharply criticizing feds his admin won't say if the state will pay for needed p\xe2\x80\xa6
,,,,
VagnerNicolosi,2016-06-02 0:01,S\xc3\xa3o Paulo - Brasil,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
CrucesSunNews,2016-06-02 0:01,"Las Cruces, New Mexico",,State: Zika virus confirmed in Bernalillo County woman https://t.co/SLsDdnDevC
,,,,
KOATLiveUpdates,2016-06-02 0:01,"Albuquerque, NM, USA",,New Mexico Department of Health confirmed second case of travel-acquired Zika Virus https://t.co/VkYGkhi0xv https://t.co/fiG8mgMDcj
,,,,
hniman,2016-06-02 0:01,"Pittsburgh, PA USA",,Ontario #Zika Tally Page May 31 update to 65 #microcephaly  https://t.co/fTsdgwR0xi
,,,,
panales2011,2016-06-02 0:01,quezon city phil.,,RT @IDinChildren: First #Zika affected baby born with microcephaly in mainland US https://t.co/vYAX8rk5NA https://t.co/e29L1q13Sx
,,,,
lubeIe,2016-06-02 0:01,,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
charliepat78,2016-06-02 0:00,,,Medical experts want Rio Olympics postponed over Zika threat https://t.co/LDKUu3OqfE
,,,,
Neggo_Zika,2016-06-02 0:00,,,seu perfil foi visto por 5 pessoas nas \xc3\xbaltimas 4 horas https://t.co/Fk6WCNpQvJ
,,,,
Awsome4u2,2016-06-02 0:00,,,RT @Things4WhitePpl: Being scared of Zika
,,,,
Raphinha1910,2016-06-02 0:00,Paulista,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
lariojacom,2016-06-02 0:00,La Rioja,,Repelentes contra el zika. As\xc3\xad se proteger\xc3\xa1n los deportistas  https://t.co/GOHkrLjyEo
,,,,
Vishaar,2016-06-02 0:00,Fiji,,"Retweeted Ian M Mackay, PhD (@MackayIM):\n\nUS baby born to #Zika-infected mother has birth defect |... https://t.co/5jW2gm9WTQ"
,,,,
Joaomota__,2016-06-02 0:00,"Niter\xc3\xb3i, RJ",,"@matheuspiquet ainda n acabou, segura sua zika"
,,,,
Vishaar,2016-06-02 0:00,Fiji,,RT @MackayIM: US baby born to #Zika-infected mother has birth defect | \nhttps://t.co/NcWtTbD3UZ
,,,,
LilyanAlphard,2016-06-02 0:00,"Alabama, USA",,Zika Q&amp;A: Congress struggles to reach deal on funding fight against virus https://t.co/zhsZGagohK
,,,,
LilyanAlphard,2016-06-02 0:00,"Alabama, USA",,The latest on Zika and the Olympics https://t.co/XYw7uvYAXR
,,,,
thedriverjohnny,2016-06-02 0:00,,,#Trump #zika babies should not be granted citizenship if mother is undocumented @FoxNews  @realDonaldTrump #Greta
,,,,
anthoarmonia,2016-06-02 0:00,Panama,,Hondure\xc3\xb1a en Nueva Jersey qued\xc3\xb3 devastada al ... https://t.co/LtLspOCzwg #anthoarmonia | https://t.co/yT7bDPJ9G8 https://t.co/1a4KxCI0JW
,,,,
LeandroMilagros,2016-06-02 0:00,,,RT @superconfirmado: \xe2\x80\x9cKid\xe2\x80\x9d Rodr\xc3\xadguez recomend\xc3\xb3 educarse acerca del zika a deportistas que acudan a R\xc3\xado 2016 https://t.co/S1yEd0MAot https:/\xe2\x80\xa6
,,,,
JodatLawGroup,2016-06-02 0:00,"Sarasota, FL","[-82.530086, 27.309643]",Florida Gov Rick Scott calls on President Obama to fulfill Florida's Zika Virus funding request...\n\nhttps://t.co/2c412siCcv
,,,,
CalderonEnma,2016-06-02 0:00,Honduras,,"RT @MundoTvNoticias: #Titu Una hondure\xc3\xb1a dio a luz a una ni\xc3\xb1a con microcefalia en Estados Unidos, poco tiempo despu\xc3\xa9s de haberse contagiado\xe2\x80\xa6"
,,,,
OlympianEmpire,2016-06-02 0:00,,,@PLOS: RT @PLOSCurrents: Travel Volume to the United States from Countries &amp; U.S. Territories with Local Zika Viru\xe2\x80\xa6 https://t.co/SKTNlyrjml
,,,,
RedFM921,2016-06-02 0:00,"M\xc3\xa9xico, D.F",,Nace ni\xc3\xb1o con microcefalia por virus del #Zika en #EU \xe2\x9e\xa1  https://t.co/1tWM3G8Lv9 https://t.co/YIPwJeVdcw
,,,,
christiantech76,2016-06-02 0:00,Panam\xc3\xa1,,RT @prensacom: Nueva Jersey: Nace ni\xc3\xb1a con microcefalia de madre con zika https://t.co/1ZvSp7ruin v\xc3\xada @prensacom
,,,,
unpi_ivss,2016-06-02 0:00,"La Florida, Caracas ",,"Si controlas los criaderos de mosquitos Aedes, disminuyes las posibilidades de que se transmita el #Zika https://t.co/FBbOSQ3con"
,,,,
anthonyspanti,2016-06-02 0:00,"NYC, New York",,RT @nycHealthy: We can all prevent the spread of #Zika and other mosquito-borne viruses. Here\xe2\x80\x99s how.\nhttps://t.co/CeTxel2mOS\nhttps://t.co/y\xe2\x80\xa6
,,,,
OlympianEmpire,2016-06-02 0:00,,,"@PLOS: RT @PLOSCurrents: NEW #Zika research on travel to US, phenomenological models to forecast outbreaks in @PLO\xe2\x80\xa6 https://t.co/ZNuH41l02G"
,,,,
GoHealio,2016-06-02 0:00,"Thorofare, NJ",,RT @InfectDisNews: @WHO supports holding Olympics in Brazil despite concerns of Zika virus https://t.co/1eDDIKrARR
,,,,
1310WIBA,2016-06-02 0:00,"Madison, Wisconsin",,Girl With Zika-Linked Birth Defect Born in NJ\n\nRead more: https://t.co/3vHs59m64K
,,,,
Estadao,2016-06-02 0:00,S\xc3\xa3o Paulo,,Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
elnuevodiario,2016-06-02 0:00,Nicaragua,,Aumenta cantidad de enfermos de zika en #Nicaragua\nhttps://t.co/AM70TIiPex https://t.co/HNs2dWh2V4
,,,,
horasc,2016-06-02 0:00,"Florian\xc3\xb3polis, SC",,"SC contabiliza 4,2 mil casos de dengue, 49 de febre chikungunya e 39 de zika v\xc3\xadrus https://t.co/uPqeq127yB"
,,,,
saludsucre,2016-06-02 0:00,"Caracas, Venezuela",,\xc2\xa1OJO! Los criaderos de zancudos son un caldo de cultivo de #Zika y #Dengue elim\xc3\xadnalos y comparte la informaci\xc3\xb3n. https://t.co/WIPKmKhTLN
,,,,
VoceroPR,2016-06-02 0:00,Puerto Rico,,Florida: advierten de crisis si no se lucha contra el zika https://t.co/SuCFOuHNs0
,,,,
mery_slappy,2016-06-02 0:00,Jakarta Capital Region,,"Awas, DBD dan Zika Kembali Merebak di Indonesia https://t.co/WPu6mXDX1m"
,,,,
health_news11,2016-06-02 0:00,United States,,Baby with Zika-linked defect born in New Jersey.. Related Articles: https://t.co/4ZOi7pozuv
,,,,
PILU2904,2016-06-02 0:00,,,RT @prensacom: Nueva Jersey: Nace ni\xc3\xb1a con microcefalia de madre con zika https://t.co/1ZvSp7ruin v\xc3\xada @prensacom
,,,,
NewsInMiami,2016-06-02 0:00,Miami Florida,,"As new Zika cases reported in Florida, Gov. Scott presses feds for help - Miami Herald https://t.co/SwTBWeksxc #Miami"
,,,,
ChiSqueezer,2016-06-02 0:00,Somewhere on an \xef\xa3\xbf,,RT @_Mr_Merrick: @Dave_was_here \nMe thinks it's the Zika that's about to maybe start here.\n@ChiSqueezer
,,,,
esteban08076,2016-06-02 0:00,,,"RT @ElMakiaDice: PRIMER PERIODO:\n\xe2\x80\x94Resu\xc3\xa9lvanme esta sopita de letras.\n\xe2\x80\x94Bueno profe.\n\nRESTO DEL A\xc3\x91O:\n\xe2\x80\x94Me encuentran la cura del Zika, y busqu\xe2\x80\xa6"
,,,,
ChiSqueezer,2016-06-02 0:00,Somewhere on an \xef\xa3\xbf,,"@_Mr_Merrick @Dave_was_here @letzgoterps face eating man, gigantic alligators, Zika, take your pick lol"
,,,,
difjalisco,2016-06-02 0:00,"Guadalajara, Jalisco",,"El mismo mosco transmisor del Dengue, Zika y Chikungunya se combate as\xc3\xad: https://t.co/A1IXxO6FUa"
,,,,
AutoDetailingXP,2016-06-02 0:00,United States,,Zika Virus Update: Italy Cabin Disinsection Requirements #autodetailing https://t.co/pAnVemni4K https://t.co/S3AKD5nzpP
,,,,
chinorubeitp,2016-06-02 0:00,,,RT @Heritage: Congress refused to fund the U.N. capitalism Fund\xe2\x80\x94so @POTUS raided $500M from a fund designated for #Zika https://t.co/Ew\xe2\x80\xa6
,,,,
PatienceLaNegra,2016-06-01 23:59,N/A,,RT @ajplus: First case of a baby born with microcephaly from Zika in continental U.S.\n\nA look at the virus: https://t.co/8Cez0ELtD3
,,,,
LaCapitalMx_,2016-06-01 23:59,Mexico,,Nace ni\xc3\xb1a con microcefalia en New Jersey de madre hondure\xc3\xb1a con zika \nhttps://t.co/kMApJ6lxbM
,,,,
BoqueronChiri,2016-06-01 23:59,Boquer\xc3\xb3n Chiriqu\xc3\xad Panam\xc3\xa1,,RT @MiDiarioPanama: El zika atac\xc3\xb3 a lanzador de los Tigres de Detroit V\xc3\xada: @midiariopanama https://t.co/l93U7ef9A9
,,,,
land_terri,2016-06-01 23:59,,,RT @foxnewsradio: Mom with Zika gives birth in U.S. FOX's @TonyaJPowers reports: https://t.co/sl1DlgilPP
,,,,
MeryRajain,2016-06-01 23:59,Jakarta Capital Region,,"Awas, DBD dan Zika Kembali Merebak di Indonesia https://t.co/rL51yH8THI #jitunews"
,,,,
uknewsdepot,2016-06-01 23:59,,,McIlroy's Olympic fears over Zika ease: Rory McIlroy says his concerns that the Zika virus in B... https://t.co/cVJFYMZ4rv &lt;--Full Story
,,,,
thewagsfelicia,2016-06-01 23:59,,,RT @EmoryMedicine: .@EmoryMedicine researchers discover how #Zika infects the placenta https://t.co/fQo6fk4ksv #zikavirus #infectiousdiseas\xe2\x80\xa6
,,,,
tweets4tom,2016-06-01 23:59,Michigan,,RT @Coondawg68: Does the left actually think congress can stop Zika virus from spreading AND keep the borders wide open?
,,,,
ObidiahBondie,2016-06-01 23:59,"Atlanta, GA",,Zika Q&amp;A: Congress struggles to reach deal on funding fight against virus https://t.co/KkAclXFR6y
,,,,
ObidiahBondie,2016-06-01 23:59,"Atlanta, GA",,The latest on Zika and the Olympics https://t.co/1xtCgoVvrM
,,,,
Kathy73942403,2016-06-01 23:59,"Massachusetts, USA",,RT @Heritage: Congress refused to fund the U.N. Climate Change Fund\xe2\x80\x94so @POTUS raided $500M from a fund designated for #Zika https://t.co/Ew\xe2\x80\xa6
,,,,
HealthTBN,2016-06-01 23:59,,,Zika-contaminated child delivered at ... #CaesareanSection #CongenitalDisorder #news https://t.co/h0IojVjbyo https://t.co/kXfofSfH8P
,,,,
Luzmarina65,2016-06-01 23:59,Venezuela,,RT @unicefvenezuela: \xc2\xbfConoces los s\xc3\xadntomas del #zika? Si presentas alguno de ellos acude a tu centro de salud m\xc3\xa1s cercano. https://t.co/TAP\xe2\x80\xa6
,,,,
HernanPorrasM,2016-06-01 23:59,"Caracas, Venezuela",,"Francisco Rodr\xc3\xadguez contrajo Zika en 2015: ""No culpar\xc3\xada si no van a R\xc3\xado"" https://t.co/0lSXzJBYnd #NoTextAndDrive https://t.co/66luPjXwkJ"
,,,,
hniman,2016-06-01 23:59,"Pittsburgh, PA USA",,#Zika map updated with Burlington and Passaic Cos New Jersey cases (NJ total = 19) #microcephaly https://t.co/IH2JirzLSM
,,,,
metalhanded,2016-06-01 23:59,B ham AL,,@thatsmellsfishy that global zika outbreak after the olympics is gonna be sweet. I'm gonna totally wax myself in preparation.
,,,,
JessicaSchubel,2016-06-01 23:59,Washington D.C.,,And don't forget #Medicaid always pays 90% of family planning even when it's not related to Zika https://t.co/gMtnRZOP2n
,,,,
nzaccardi,2016-06-01 23:59,NYC,,"RT @NBCOlympicTalk: Rory McIlroy: If I get Zika, it's not the end of the world https://t.co/HC8wPRSfXZ https://t.co/q6wJvFVamg"
,,,,
JenniferinNC,2016-06-01 23:59,NC,,"@thinkprogress GOP don't realize that Zika babies r going to cost lots of $ once born.But,then GOP won't care,u r on ur own."
,,,,
xobekim,2016-06-01 23:59,Kansas,,@DarstCenter @RevBeccaStevens Get gov't to enforce trafficking laws w/ Zika threat. Police powers based in health &amp; safety. Political year!
,,,,
julietcuthbert,2016-06-01 23:58,,,"RT @Crof: Brazilian MOH reports 1,489 #microcephaly cases in country #Zika https://t.co/kB9U7FFAUs"
